id,genre,votes
122771,Christian,26
122771,Historical,24
122771,Christian Fiction,21
669305,Short Stories,235
669305,Fiction,164
669305,Gothic,103
669305,Classics,88
669305,Horror,42
669305,European Literature-Danish,36
1847329,Nonfiction,182
1847329,Biography,129
1847329,Biography-Autobiography,65
1847329,Autobiography-Memoir,50
499150,Young Adult,66
499150,Fiction,20
499150,Realistic Fiction,16
499150,Academic-School,15
499150,Contemporary,14
499150,Young Adult-Teen,8
9298,Womens Fiction-Chick Lit,700
9298,Fiction,240
9298,Romance,144
142108,Business,196
142108,Economics-Finance,168
142108,Nonfiction,64
142108,Self Help,41
142108,Currency-Money,37
6348889,Horror,14
6348889,Thriller,6
6348889,Cultural-France,6
339443,Urban,29
339443,Fiction,10
145391,Psychology,348
145391,Nonfiction,183
145391,Health-Mental Health,107
145391,Self Help,89
145391,Mental Health-Mental Illness,60
248533,Paranormal-Vampires,262
248533,Young Adult,245
248533,Fantasy,182
248533,Fantasy-Paranormal,111
248533,Romance,84
248533,Horror,71
248533,Fantasy-Urban Fantasy,50
248533,Fantasy-Supernatural,43
248533,Fiction,41
248533,Romance-Paranormal Romance,34
15450,Fantasy,1008
15450,Fiction,121
15450,Humor,75
15450,Science Fiction Fantasy,61
2283433,Fantasy,10
2283433,Young Adult,4
2283433,Young Adult-Young Adult Fantasy,2
2283433,Fantasy-Mythology,2
458450,Fantasy,65
458450,Fiction,37
458450,Horror,32
28920,Fiction,647
28920,Cultural-Japan,248
28920,Historical-Historical Fiction,193
28920,Asian Literature-Japanese Literature,85
6855506,Fantasy,100
6855506,Young Adult,64
6855506,Romance,50
6855506,Fantasy-Paranormal,29
33820,Fiction,218
33820,Thriller,121
33820,Mystery,110
65053,Young Adult,260
65053,Poetry,138
65053,Realistic Fiction,74
65053,Fiction,53
65053,Contemporary,47
3485562,Fantasy,620
3485562,Young Adult,195
3485562,Fiction,118
3485562,Childrens-Middle Grade,85
3485562,Humor,80
6366110,Fantasy,511
6366110,Young Adult,152
6366110,Fiction,93
6366110,Childrens-Middle Grade,71
6366110,Humor,63
454950,Fiction,34
454950,Young Adult-Coming Of Age,7
454950,Historical-Historical Fiction,6
454950,Novels,4
3280113,Horror,102
3280113,Young Adult,77
3280113,Fantasy,27
3280113,Mystery,19
3280113,Fantasy-Paranormal,18
3280113,Fantasy-Supernatural,16
826564,History,381
826564,Biography,268
826564,Nonfiction,174
826564,Cultural-Russia,110
826564,Politics,35
826564,History-Russian History,32
7320458,Science Fiction-Dystopia,127
7320458,Young Adult,125
7320458,Science Fiction,40
7134202,Mystery,500
7134202,Fiction,333
7134202,Thriller,227
7134202,Mystery-Crime,146
7134202,Audiobook,118
7134202,Suspense,98
7134202,Thriller-Mystery Thriller,73
7134202,Mystery-Detective,32
7134202,Adult,30
7134202,Mystery-Murder Mystery,24
890680,Fiction,6
890680,Romance,2
47905,Fantasy,352
47905,Young Adult,137
47905,Science Fiction-Dystopia,51
47905,Science Fiction,48
461627,Fantasy,639
461627,Humor,119
461627,Fiction,77
461627,Science Fiction Fantasy,36
461627,Humor-Comedy,27
9872091,Science Fiction,55
9872091,Fantasy,52
9872091,Young Adult,49
9872091,Science Fiction-Dystopia,42
146128,Sequential Art-Comics,577
146128,Sequential Art-Graphic Novels,182
146128,Sequential Art-Bande Dessinée,100
146128,Adventure,97
146128,Fiction,83
61901,Science Fiction,732
61901,Space-Space Opera,176
61901,Fiction,168
9790396,Fantasy-Paranormal,12
9790396,Paranormal-Vampires,5
9790396,Horror,5
9790396,Thriller,4
9790396,Christian Fiction,4
9790396,Fiction,3
821964,Fiction,358
821964,Magical Realism,176
821964,Short Stories,150
821964,Historical-Historical Fiction,117
821964,Fantasy,47
300045,Young Adult,226
300045,Fiction,96
300045,Science Fiction-Dystopia,89
300045,Romance,65
300045,Science Fiction,26
300045,Childrens,24
300045,Fantasy,19
300045,Young Adult-Teen,18
300045,Contemporary,16
300045,Drama,12
10419436,Fantasy,40
10419436,Fantasy-Dragons,15
10419436,Young Adult,5
10419436,Fantasy-Magic,5
10419436,Adventure,3
18068693,Young Adult,47
18068693,Contemporary,33
18068693,Romance,29
18068693,LGBT,21
962955,Reference,77
962955,Christian,38
962955,Religion-Theology,30
962955,Religion,26
39799,Mystery,299
39799,Mystery-Crime,239
39799,Fiction,180
39799,Thriller,80
39799,Cultural-Sweden,54
71864,Young Adult,577
71864,Fiction,219
71864,War,153
1013883,Fiction,24
1013883,Cultural-Belgium,9
1013883,Literature,8
143511,Fiction,152
143511,Classics,105
143511,Literature,38
143511,Cultural-Russia,35
143511,Novels,17
143511,Literature-20th Century,17
723558,Christian,23
723558,Fiction,19
723558,Christian Fiction,13
526869,Fiction,349
526869,Classics,210
469208,Fantasy,110
469208,Fantasy-Epic Fantasy,22
469208,Fantasy-High Fantasy,12
12407853,Fantasy,253
12407853,Young Adult,226
12407853,Fantasy-Paranormal,186
12407853,Romance,109
12407853,Fantasy-Magic,70
12143472,Mystery,430
12143472,Historical-Historical Fiction,347
12143472,Young Adult,267
12143472,Historical,148
12143472,Romance,110
13562547,Young Adult,118
13562547,Romance,96
13562547,Sociology-Abuse,78
13562547,Contemporary,55
13562547,Young Adult-High School,32
15916,Nonfiction,363
15916,Philosophy,344
15916,Psychology,296
15916,Politics,273
15916,Sociology,203
15916,History,151
15916,Religion,52
15916,Culture-Society,28
15916,Social Science,24
15916,Classics,20
906024,Horror,164
906024,Horror-Zombies,57
906024,Fiction,22
906024,Apocalyptic-Post Apocalyptic,19
906024,Science Fiction,13
263466,Science Fiction,388
263466,Fiction,137
79550,Fiction,820
79550,Short Stories,202
79550,Classics,130
10673576,Fiction,272
10673576,Science Fiction,227
10673576,Science Fiction-Dystopia,102
10673576,Fantasy,58
23230,Young Adult,535
23230,LGBT,224
23230,Romance,217
23230,Contemporary,180
23230,Fiction,134
380887,History,144
380887,Nonfiction,51
380887,Classics,32
380887,North American Hi...-American History,25
380887,Historical,11
380887,Biography,10
380887,Literature-American,10
3282557,Fiction,27
3282557,Classics,11
3282557,Cultural-India,11
4732517,Young Adult,166
4732517,Poetry,83
4732517,Contemporary,57
4732517,Romance,42
4732517,Realistic Fiction,39
196417,Christian,36
196417,Religion-Christianity,24
196417,Religion-Theology,21
196417,Religion,21
196417,Nonfiction,16
196417,Philosophy,10
196417,Religion-Buddhism,9
507069,Historical-Historical Fiction,233
507069,Fiction,95
507069,Historical,29
507069,Adult Fiction,20
507069,Romance,19
507069,Westerns,18
60756,Fiction,18
60756,European Literature-Spanish Literature,11
60756,Literature,7
60756,Cultural-Latin American,6
60756,Literature-20th Century,5
60756,Novels,5
60756,Classics,4
60756,Literature-Latin American Literature,3
60756,Young Adult-Coming Of Age,2
102575,Horror,265
102575,Fiction,64
102575,Short Stories,59
102575,Fantasy,44
102575,Fantasy-Weird Fiction,22
2332154,Fantasy-Urban Fantasy,64
2332154,Fantasy-Paranormal,40
2332154,Fantasy,36
2332154,Romance,26
2332154,Paranormal-Angels,25
2332154,Romance-Paranormal Romance,25
13664,Fantasy,372
13664,Childrens,195
13664,Fiction,136
13664,Animals,109
13664,Animals-Cats,104
15307498,Romance,28
15307498,Dark,17
15307498,Contemporary,16
15307498,Romance-Contemporary Romance,15
290,Religion,31
290,Poetry,30
290,Philosophy,24
290,Fiction,18
290,Religion-Christianity,12
12723460,Young Adult,82
12723460,Mystery,50
12723460,Contemporary,33
12723460,Thriller,25
12723460,Sociology-Abuse,21
11700333,Fiction,275
11700333,Literary Fiction,50
11700333,Contemporary,43
11700333,Novels,30
7669259,Fantasy,256
7669259,Young Adult,227
7669259,Fantasy-Paranormal,85
7669259,Fiction,59
7343071,Horror,175
7343071,Gothic,142
7343071,Fiction,94
7343071,Historical-Historical Fiction,86
7343071,Mystery,67
7343071,Historical,41
7343071,Fantasy,38
8563829,Romance-Historical Romance,779
8563829,Romance,526
8563829,Historical,377
8563829,Historical-Historical Fiction,106
8563829,Adult,55
8563829,Historical-Regency,46
8563829,Cultural-Scotland,45
8563829,Historical-Victorian,38
8563829,Fiction,35
8563829,Historical Romance-Regency Romance,26
13324895,Fantasy,47
13324895,Romance,27
13324895,Young Adult,27
13324895,Fairies-Fae,19
13324895,Fantasy-Magic,16
13324895,Fantasy-Paranormal,14
13324895,Romance-Paranormal Romance,14
13324895,Paranormal-Fairies,12
13324895,Fantasy-Urban Fantasy,11
13324895,Fiction,8
741635,Christian Fiction,12
741635,Fiction,6
741635,Romance,3
741635,Urban,3
15762657,Romance,676
15762657,Romance-Contemporary Romance,309
15762657,Contemporary,271
15762657,Sports-Sports,171
15762657,Adult Fiction-Erotica,167
15762657,Adult,134
6310782,Media Tie In-Star Wars,867
6310782,Horror,211
6310782,Science Fiction,207
6310782,Fiction,114
6310782,Horror-Zombies,110
1369831,Historical-Historical Fiction,182
1369831,Young Adult,98
1369831,Cultural-Russia,43
1369831,Fantasy,39
1369831,Fiction,38
1369831,Historical,36
1369831,Fantasy-Fairy Tales,24
16035,Historical-Historical Fiction,154
16035,Fiction,86
16035,Cultural-Asia,37
18422,Nonfiction,281
18422,Biography,266
18422,Autobiography-Memoir,99
18422,Medical,74
18422,Biography-Autobiography,63
163265,Feminism,270
163265,Nonfiction,111
163265,Philosophy,33
163265,Sexuality,28
163265,Gender,22
2414750,Romance,253
2414750,Romance-Contemporary Romance,173
2414750,Contemporary,152
2414750,Adult,47
20653878,Horror-Zombies,32
20653878,Romance,9
20653878,Horror,8
20653878,Young Adult,6
20653878,Apocalyptic-Post Apocalyptic,4
577184,Historical-Historical Fiction,211
577184,Young Adult,91
577184,Fiction,38
577184,Historical,31
577184,Academic-School,17
577184,Young Adult-Young Adult Historical Fiction,12
577184,Childrens-Middle Grade,9
577184,Classics,7
577184,Death,6
577184,Childrens,6
6413374,Novels,13
18144009,Fiction,153
18144009,Thriller,123
18144009,Mystery,57
18144009,Humor,51
18144009,Mystery-Crime,33
18144009,Adult Fiction,23
11175115,Asian Literature-Turkish Literature,33
11175115,Cultural-Turkish,17
11175115,Fiction,11
22555753,Romance,26
22555753,Fiction,5
22555753,Contemporary,4
13062488,Young Adult,410
13062488,Science Fiction,216
13258121,Fiction,295
13258121,Mystery,104
13258121,Historical-Historical Fiction,88
13258121,Fantasy,74
13258121,Fantasy-Paranormal,59
13258121,Paranormal-Ghosts,59
140099,Fantasy-Urban Fantasy,942
140099,Fantasy,489
140099,Fantasy-Paranormal,335
140099,Mystery,159
140099,Paranormal-Vampires,156
