book_id,author_id,author
535179,38093,Francine Rivers
535315,39291,Jack McDevitt
535494,39968,Francis A. Schaeffer
535754,37655,Suzanne Enoch
536386,46382,Leonard Cohen
536790,37506,Roger Zelazny
536982,37053,D.J. MacHale
537070,36482,Suzanne Collins
537094,38543,Nikolai Gogol
537107,43518,Katherine Kurtz
537116,43518,Katherine Kurtz
537124,43518,Katherine Kurtz
537148,37880,Stephen R. Donaldson
537762,37124,Salman Rushdie
538379,36828,L.A. Banks
538859,40019,Henryk Sienkiewicz
538860,40019,Henryk Sienkiewicz
539025,37363,Walter Scott
539063,38870,Nancy Holder
539072,43978,Enid Blyton
539128,38445,Thomas Mann
539428,38809,Stephen R. Lawhead
539436,38809,Stephen R. Lawhead
539770,41492,Walt Disney Company
539904,40787,Cornelius Ryan
540020,37426,Frederick Forsyth
540047,37982,Carolyn Keene
540489,39042,Monica Furlong
541024,36813,Theodore Sturgeon
541127,39607,Sarra Manning
541341,38884,Mary Downing Hahn
541920,40696,Rick Atkinson
541924,38174,George MacDonald
542011,42415,George MacDonald Fraser
542389,40798,Antony Beevor
542414,37059,Anthony Horowitz
542604,37874,Piers Anthony
542639,47200,Robert Hughes
542752,42469,Andrew Clements
542953,40850,Ernest J. Gaines
543061,41477,Hannah Howell
543137,37214,Willa Cather
543339,43932,Michael Blake
543477,47934,Lois Walfrid Johnson
543873,47894,Lloyd Jones
543880,38294,Jean Ferris
544257,36754,Rachel Caine
544359,46683,Colin Thubron
544424,36478,Simone Elkeles
544891,37812,Alex Flinn
545587,46354,Ralph Moody
545761,44349,Karen Hancock
545766,41810,Donna Andrews
545875,43037,Lisa Jackson
545935,41609,Karen Robards
545951,37214,Willa Cather
545981,48293,Ron Rash
546018,37617,Alex Haley
546443,36796,Justina Chen
546721,38223,Ann Rule
547094,36821,Richard Matheson
548370,41309,Richard Flanagan
548739,44452,Laurie Viera Rigler
549237,48027,رضا قاسمی
549938,37216,Charles Dickens
550074,46922,Richard Paul Evans
550202,36563,Ray Bradbury
550343,37358,Colleen McCullough
550432,47688,Jim Dent
550436,40835,Jan Karon
550454,37345,Gary Jennings
550821,42548,Mark Childress
551520,43509,Alan W. Watts
551536,41934,Chris d'Lacey
551983,38537,Honoré de Balzac
552137,48004,Richard Bausch
552344,39304,Robert Lynn Asprin
552534,46870,Carole Nelson Douglas
552669,43063,David  Niven
552987,37231,Orson Scott Card
554766,45706,Dennis L. McKiernan
554770,45706,Dennis L. McKiernan
554772,45706,Dennis L. McKiernan
554773,45706,Dennis L. McKiernan
554774,45706,Dennis L. McKiernan
554777,45706,Dennis L. McKiernan
556084,37914,David Gemmell
556136,39259,Gary D. Schmidt
556602,36607,Tatiana de Rosnay
556629,39970,R.C. Sproul
557153,36566,Nevil Shute
557184,43978,Enid Blyton
557188,43978,Enid Blyton
557208,43978,Enid Blyton
557211,43978,Enid Blyton
557212,43978,Enid Blyton
557214,43978,Enid Blyton
557220,43978,Enid Blyton
557228,43978,Enid Blyton
557229,43978,Enid Blyton
557231,43978,Enid Blyton
557265,43978,Enid Blyton
557307,37348,Bernard Cornwell
558648,37895,Katharine Kerr
558651,37895,Katharine Kerr
558654,37895,Katharine Kerr
558655,37895,Katharine Kerr
558657,37895,Katharine Kerr
558875,36998,Peter David
560535,37350,M.M. Kaye
561401,38586,Cecily von Ziegesar
561402,38586,Cecily von Ziegesar
561403,38586,Cecily von Ziegesar
561456,36929,Rick Riordan
561635,37995,Robert Louis Stevenson
562253,37877,Michael Moorcock
562478,40825,Randy Alcorn
562747,46359,Miwa Ueda
562795,38793,Vivian Vande Velde
562930,41276,Jenny O'Connell
563321,37089,Lauren Myracle
563322,37089,Lauren Myracle
563452,38117,V.C. Andrews
563457,38117,V.C. Andrews
563782,41159,Allen Ginsberg
563795,37426,Frederick Forsyth
563943,46791,Daniel Ehrenhaft
564325,47195,Olaf Stapledon
564758,37031,Bryan Lee O'Malley
565335,40310,David Anthony Durham
565593,37771,Marianne Curley
565595,37771,Marianne Curley
565836,38285,Cameron Dokey
565837,38285,Cameron Dokey
566825,39823,Lisa Ann Sandell
567667,38230,Iain Banks
567678,38230,Iain Banks
567687,47477,Nick Bantock
567704,38634,Clive Barker
568092,37914,David Gemmell
568093,37914,David Gemmell
568094,37914,David Gemmell
568095,37914,David Gemmell
568099,37914,David Gemmell
568102,37914,David Gemmell
568104,37914,David Gemmell
568116,37914,David Gemmell
568175,39418,Colleen Coble
568236,37420,Barbara W. Tuchman
568645,36719,Ally Carter
569429,36610,Douglas Adams
569564,37256,William Shakespeare
569612,45869,Cheyenne McCray
570052,38994,Caroline B. Cooney
570172,40769,Norman Doidge
570393,48126,Tōru Fujisawa
570534,45926,Ann Turner
570633,37607,Gary Paulsen
570668,39631,Mia Ikumi
570758,44826,Thomas  Moore
571398,46261,Dana Stabenow
571555,37975,Mary Higgins Clark
571942,40124,James Lee Burke
572084,39993,Chester Himes
572385,44144,Alistair Horne
572531,47017,Jillian Hunter
572533,47017,Jillian Hunter
572626,42219,LaVyrle Spencer
572630,42219,LaVyrle Spencer
572633,42219,LaVyrle Spencer
572648,42219,LaVyrle Spencer
572917,40078,Charles Addams
573179,42725,Bill Wallace
573346,41080,Percy Bysshe Shelley
573394,37347,James A. Michener
574332,43646,Tricia Goyer
574629,41806,Nancy Atherton
574901,41152,Wallace Stevens
574950,44038,Alexandra Potter
574955,41655,Victoria Laurie
575080,43267,Ron Franscell
575838,47172,Gustav Meyrink
576147,38895,Yuna Kagesaki
576666,39326,Helen Hooven Santmyer
576729,37308,Lindsey Davis
577051,37375,Alexandre Dumas
577060,37375,Alexandre Dumas
577184,40245,Mary Jane Auch
577283,37628,William Styron
578949,39449,Christina Baker Kline
579562,43860,Zizou Corder
579563,43860,Zizou Corder
580196,38200,Robert J. Sawyer
580213,37277,Dorothy Dunnett
580898,39901,Lynne Ewing
580905,36903,Alexander McCall Smith
581125,36557,Philip K. Dick
581126,36821,Richard Matheson
581409,41082,Tomie dePaola
581552,36576,Franz Kafka
581811,43483,Jacqueline Susann
582067,42262,Richard Hofstadter
582533,42763,Shakti Gawain
582812,37651,Lora Leigh
583569,39460,Bibhutibhushan Bandyopadhyay
583921,41806,Nancy Atherton
583924,36864,MaryJanice Davidson
583948,48534,Sarah Strohmeyer
584330,40020,C.S. Forester
584486,41214,Deborah Smith
585134,42159,Barbara Taylor Bradford
586124,44483,Vicki Lewis Thompson
586472,37413,Tom Wolfe
586732,48336,Ann Pancake
587582,37056,David Eddings
587666,37248,Paulo Coelho
588138,40452,Joseph Campbell
588234,43899,Leslie Marmon Silko
588242,44702,Manuel Puig
588343,38424,Frances Mayes
588369,38044,Cecelia Ahern
588704,37496,Darren Shan
588723,42314,Robert Cormier
588747,40350,Mary Elizabeth Braddon
589064,40452,Joseph Campbell
589118,44804,Toni Maguire
590198,43518,Katherine Kurtz
590272,37388,Oscar Wilde
590323,43869,Lene Kaaberbøl
590324,43869,Lene Kaaberbøl
590325,43869,Lene Kaaberbøl
590327,43869,Lene Kaaberbøl
590349,37865,Steven Brust
590552,37387,Maurice Sendak
590820,46731,Norman L. Geisler
592073,44347,John  White
592075,44347,John  White
592089,38151,Suzanne Weyn
592657,37417,James Dickey
592806,37651,Lora Leigh
593010,37989,Patricia Highsmith
593031,40694,Tamera Alexander
593038,40694,Tamera Alexander
593039,40694,Tamera Alexander
593045,42861,Brandilyn Collins
593056,42861,Brandilyn Collins
593059,42861,Brandilyn Collins
593105,39418,Colleen Coble
593151,40829,Terri Blackstock
593152,40829,Terri Blackstock
593153,40829,Terri Blackstock
593155,40829,Terri Blackstock
593236,37390,Shel Silverstein
593821,36857,Lynsay Sands
595304,46554,Gary Snyder
595375,37120,Nancy Garden
595397,37805,Polly Shulman
595415,37126,Alice Hoffman
595586,44391,Jules Feiffer
596258,39972,Gordon B. Hinckley
596259,39972,Gordon B. Hinckley
596260,41872,Sheri Dew
596307,37824,Sherwood Smith
596834,37375,Alexandre Dumas
597040,36856,Terry Pratchett
599588,46813,Keith Roberts
599782,37214,Willa Cather
599957,40462,Kay Hooper
600404,42076,Edwidge Danticat
600567,38787,Shanna Swendson
601369,38899,Mari Mancusi
601390,37966,Kevin Brooks
601462,41259,Laura Ruby
601877,40462,Kay Hooper
602158,44883,Sherryl Woods
602699,47042,Christopher Fowler
603189,37508,L.J. Smith
603204,43162,Mark Bittman
603260,43804,Steven Sherrill
603387,38532,Kathleen E. Woodiwiss
603397,38787,Shanna Swendson
603398,38787,Shanna Swendson
603515,37038,Henry H. Neff
603988,44025,May Sarton
604803,37498,Terry Goodkind
604918,46097,Francis de Sales
605015,38427,Dean Koontz
605123,47569,Maki Murakami
605663,40221,Julia Serano
606928,43864,Nancy Springer
606935,43864,Nancy Springer
606939,43864,Nancy Springer
607559,46891,Jeanne C. Stein
607639,39750,Alex Garland
608216,36654,Paullina Simons
608287,42655,Denis Johnson
608906,37317,Erin Hunter
608907,37317,Erin Hunter
610350,38454,Ted Dekker
610719,40749,Paul Gallico
611084,46705,Peter Matthiessen
612143,39986,G.K. Chesterton
612395,43221,Debbie Macomber
613000,40462,Kay Hooper
613218,39275,Linda Sue Park
613268,39782,Jesse Hajicek
613283,40610,Jean Sasson
613385,38118,Lynne Reid Banks
613605,36834,Richard Laymon
613727,39753,Janette Rallison
613866,36596,Cornelia Funke
613991,37914,David Gemmell
613992,37914,David Gemmell
613994,37914,David Gemmell
614069,42131,Maxwell Maltz
614168,43923,Wayson Choy
614467,44225,Jo Goodman
614715,42235,Mary Jo Putney
614780,39951,Eileen Wilks
614863,41769,Lord Dunsany
614884,37994,Sue Grafton
615359,47290,Kelly Bingham
615921,48066,Eric S. Nylund
615972,36663,Sylvia Day
616049,36822,Tanith Lee
616678,37056,David Eddings
616694,40828,Donita K. Paul
616783,38812,S.M. Stirling
616828,37229,Joseph Conrad
617097,39460,Bibhutibhushan Bandyopadhyay
617510,48552,Lois Greiman
617526,42182,Matthew Reilly
617811,38796,Victoria Hanley
618164,41108,Theodore Roethke
618177,37914,David Gemmell
618196,40575,Carol Berg
618520,46720,Jilly Cooper
618924,45476,Karen Essex
619825,40755,Fay Weldon
619889,39901,Lynne Ewing
619891,39901,Lynne Ewing
619962,42101,K.E.  Lane
620688,36579,Ayn Rand
620790,36605,Louisa May Alcott
621461,42196,David Bodanis
621697,42292,Lisa Shearin
622855,37434,John le Carré
623976,36479,Brandon Sanderson
624716,38885,Justin Somper
624744,36920,Mo Willems
624838,40838,Deeanne Gist
625151,40242,Jean-Paul Sartre
625156,40462,Kay Hooper
625185,40462,Kay Hooper
625827,40462,Kay Hooper
625891,40462,Kay Hooper
625993,37736,Jules Verne
626096,37470,Janet Lee Carey
626186,39266,Paul Fleischman
627686,40462,Kay Hooper
627688,40462,Kay Hooper
627738,40462,Kay Hooper
627984,38917,David Baldacci
628139,36832,Nora Roberts
628283,39711,Chris Owen
628955,39718,Lisi Harrison
629619,41609,Karen Robards
629623,41609,Karen Robards
629625,41609,Karen Robards
630020,44483,Vicki Lewis Thompson
630103,38078,Kate Brian
631106,37982,Carolyn Keene
631127,37982,Carolyn Keene
631146,37982,Carolyn Keene
631147,37982,Carolyn Keene
631177,37982,Carolyn Keene
632753,39302,John C. Wright
632901,41889,Charles Bukowski
632919,37611,Louis L'Amour
633050,42886,Stephanie Grace Whitson
633083,37611,Louis L'Amour
633270,36578,Nancy Farmer
633274,43436,Rachel Hauck
633425,37069,Lloyd Alexander
633446,37123,Joanne Harris
633514,38638,Susan Hill
633850,46059,Gene Edward Veith Jr.
634067,37374,Robert Graves
634117,38549,Henrik Ibsen
634157,36995,Masamune Shirow
634291,48481,Elizabeth Lowell
634407,42372,Ian Rankin
635112,42981,Beverly Daniel Tatum
636638,47497,Allan Zullo
636742,36860,Brian Lumley
636802,47863,Reşat Nuri Güntekin
637160,43932,Michael Blake
637966,40609,Anaïs Nin
638689,39279,Christopher Paul Curtis
639197,38290,Mette Ivie Harrison
639648,43932,Michael Blake
639787,37978,Agatha Christie
639864,42060,Paramahansa Yogananda
640029,37814,Esther M. Friesner
640245,41477,Hannah Howell
640777,39804,Todd Strasser
640975,37039,Peter S. Beagle
641549,46654,Shannon Greenland
641550,46654,Shannon Greenland
641851,42653,Guy de Maupassant
641910,37959,Michelle Sagara
642460,39628,Daisuke Moriyama
642462,39628,Daisuke Moriyama
643301,36619,Dan Brown
643992,42251,R.A. MacAvoy
644197,48423,Melinda Metz
644416,37286,Walter Mosley
644478,39492,Jawaharlal Nehru
644949,37347,James A. Michener
645023,37056,David Eddings
645416,39469,R.K. Narayan
646951,41655,Victoria Laurie
647492,39336,Christopher R. Browning
647579,43589,Ajahn Brahm
647597,44624,Ed McBain
647683,37990,Martin Cruz Smith
647954,43794,Mo Hayder
648194,40990,Mary Kay Andrews
649514,38002,Catherine Gilbert Murdock
650201,46665,Roland Smith
650775,40352,M.R. James
650883,41813,Herbie Brennan
651132,38302,P.G. Wodehouse
653043,37512,Arthur Conan Doyle
653297,37611,Louis L'Amour
653396,42106,Susan  Jeffers
653651,37133,Angela Carter
653711,37052,Anne McCaffrey
655514,38895,Yuna Kagesaki
655515,38895,Yuna Kagesaki
655516,38895,Yuna Kagesaki
655533,38895,Yuna Kagesaki
655601,40127,Robert Muchamore
655627,45963,Ben Macintyre
655782,41159,Allen Ginsberg
656048,43541,Susan May Warren
656836,37652,Pamela Clare
657034,37974,Chelsea Cain
657371,45648,Nic Sheff
657382,38918,William Diehl
658351,37647,Eloisa James
658499,36832,Nora Roberts
658670,38174,George MacDonald
659002,42079,Katherine V. Forrest
659388,37332,Richard Russo
659600,37645,Catherine Anderson
659612,38117,V.C. Andrews
659622,38117,V.C. Andrews
660961,46261,Dana Stabenow
661208,40764,Charles Palliser
662323,37318,Linda Howard
662639,45489,Jennifer Roberson
662803,47190,Lucius Shepard
662961,40083,Eduardo Galeano
663836,47562,Jonathan Hickman
664236,42646,Donald Barthelme
664947,36566,Nevil Shute
665988,42645,Isaac Bashevis Singer
666215,37336,Jonathan Franzen
666601,37726,Gene Wolfe
666758,39966,A.W. Tozer
666940,41422,Melody Carlson
666979,41422,Melody Carlson
667196,39288,Doris Lessing
667234,37386,Dr. Seuss
668181,46261,Dana Stabenow
668479,42314,Robert Cormier
669100,41554,Brian W. Aldiss
669305,38963,Isak Dinesen
669570,38293,Jessica Day George
669647,43221,Debbie Macomber
670339,36701,Rick Yancey
670371,47378,Catherine Cookson
670906,42372,Ian Rankin
671141,46261,Dana Stabenow
671164,45471,Sonia Choquette
671560,37778,Lynn Flewelling
672178,38428,O. Henry
672222,48138,Katherine Anne Porter
672492,37353,Patrick O'Brian
672493,39966,A.W. Tozer
672615,46261,Dana Stabenow
672616,46261,Dana Stabenow
672619,46261,Dana Stabenow
672620,46261,Dana Stabenow
673158,37042,Marion Zimmer Bradley
673498,37095,Alex   Sanchez
673657,37056,David Eddings
673799,46719,Elizabeth Goudge
674220,36481,Lisa Kleypas
674419,48037,Jim Benton
674749,37350,M.M. Kaye
675323,42783,Maggie O'Farrell
675614,38868,Cate Tiernan
675626,37843,L. Ron Hubbard
675931,43937,Linda Lay Shuler
676362,38228,Marquis de Sade
676679,36620,P.C. Cast
676737,46191,John Gardner
676905,46878,Laura Anne Gilman
677877,38224,Jerzy Kosiński
677946,37324,John Updike
678891,37970,Elizabeth Scott
679465,48457,Ellen Potter
680170,37659,Rachel Gibson
680231,38995,Sandra Hill
680596,46937,E.T.A. Hoffmann
681545,43886,Judi Hendricks
682150,36832,Nora Roberts
682156,36832,Nora Roberts
682173,36832,Nora Roberts
682681,45499,H. Rider Haggard
682745,43186,Jim Carroll
682751,41081,Graeme Base
682765,37512,Arthur Conan Doyle
682793,37228,Mark Twain
682804,37429,Michael Shaara
683006,45536,Edna O'Brien
685606,42219,LaVyrle Spencer
685788,37643,Sandra Brown
685869,37311,Iain Pears
686306,43893,Kathleen O'Neal Gear
687215,37880,Stephen R. Donaldson
687278,42755,Pema Chödrön
687688,37836,Winston Groom
688764,37050,T.H. White
688770,37050,T.H. White
688972,46778,Norah Lofts
688975,46778,Norah Lofts
688976,46778,Norah Lofts
688986,46778,Norah Lofts
688993,46778,Norah Lofts
689010,46778,Norah Lofts
689486,42700,Jayne Ann Krentz
689929,43978,Enid Blyton
690609,40128,Ann Rinaldi
690644,42471,R.L. Stine
690816,39718,Lisi Harrison
690866,36611,Amy Tan
690926,36595,Stephenie Meyer
691014,41129,Anne Sexton
692763,43965,Valerie Tripp
692914,44517,Pamela Morsi
692935,44517,Pamela Morsi
693016,36481,Lisa Kleypas
693017,36481,Lisa Kleypas
693033,36481,Lisa Kleypas
693172,38427,Dean Koontz
693447,37392,Wendelin Van Draanen
694207,39490,Munshi Premchand
694226,39490,Munshi Premchand
694997,40736,Alan Garner
695219,40252,Carolyn Meyer
696511,37645,Catherine Anderson
696512,37645,Catherine Anderson
696513,37645,Catherine Anderson
696514,37645,Catherine Anderson
696991,37982,Carolyn Keene
697007,44114,Catherine Coulter
697251,36557,Philip K. Dick
698034,36557,Philip K. Dick
699643,37611,Louis L'Amour
699654,37611,Louis L'Amour
699678,37611,Louis L'Amour
699692,37611,Louis L'Amour
699709,37611,Louis L'Amour
700919,48066,Eric S. Nylund
701171,46731,Norman L. Geisler
701417,41320,Karen   White
701488,43536,Elizabeth Jane Howard
701564,45254,Tui T. Sutherland
702051,37656,Jacquelyn Frank
702568,39015,Kinley MacGregor
702573,39015,Kinley MacGregor
703163,39751,Philip Roth
703353,42872,Peter James
703355,42872,Peter James
703356,42872,Peter James
704043,36870,Lara Adrian
704609,38151,Suzanne Weyn
706011,43765,John Burdett
706476,37268,Peter Tremayne
706477,37268,Peter Tremayne
707633,42229,Marsha Canham
708549,47779,K.L. Going
708921,39972,Gordon B. Hinckley
709835,43836,Jodi Thomas
709882,39320,"E.E. ""Doc"" Smith"
710437,39039,Frances Hardinge
710826,37643,Sandra Brown
712807,37212,Sharon Creech
714569,40254,Eva Ibbotson
714571,40254,Eva Ibbotson
714585,39015,Kinley MacGregor
714807,40257,Eloise Jarvis McGraw
714902,41926,Malorie Blackman
715058,37071,L. Frank Baum
715215,45963,Ben Macintyre
715277,44278,Karl Edward Wagner
715287,38804,Poul Anderson
715791,36870,Lara Adrian
716329,37874,Piers Anthony
716532,40696,Rick Atkinson
717811,47972,Amy Bloom
719382,37489,Paul Scott
720987,38302,P.G. Wodehouse
721003,46665,Roland Smith
721227,46743,D. Martyn Lloyd-Jones
721867,37133,Angela Carter
722035,45499,H. Rider Haggard
722251,42246,Fritz Leiber
722367,42661,John Cheever
722737,40826,Elizabeth Payson Prentiss
722999,43965,Valerie Tripp
723456,37145,Jorge Amado
723621,43536,Elizabeth Jane Howard
723625,43536,Elizabeth Jane Howard
723724,47403,Harold Robbins
723801,38885,Justin Somper
724666,37494,Isaac Asimov
724834,37170,Laura Esquivel
724994,37666,Johanna Lindsey
726374,40020,C.S. Forester
726458,38586,Cecily von Ziegesar
727543,37611,Louis L'Amour
727578,46368,Thomas Merton
728118,38026,Matsuri Hino
728903,45499,H. Rider Haggard
729801,46195,Paul Di Filippo
729876,38242,Jenna Black
730250,39248,Betsy Byars
732141,39658,Hayao Miyazaki
733111,41629,Barry Lyga
733293,46705,Peter Matthiessen
733809,37398,Ellen Schreiber
734191,39014,Melissa Mayhue
734199,38868,Cate Tiernan
734611,42219,LaVyrle Spencer
734636,41492,Walt Disney Company
734747,41938,Elizabeth Kerner
734935,44228,Candace Camp
735321,43978,Enid Blyton
735365,43978,Enid Blyton
735695,43978,Enid Blyton
735718,43978,Enid Blyton
736116,43474,Luanne Rice
736391,44349,Karen Hancock
736392,44349,Karen Hancock
737473,39306,C.J. Cherryh
737629,48066,Eric S. Nylund
737630,48066,Eric S. Nylund
737957,42218,Ross King
739973,43549,Monica Dickens
741480,39611,Yuu Watase
741481,39611,Yuu Watase
742272,37212,Sharon Creech
743599,36866,Karen Marie Moning
743817,40716,James Baldwin
744320,39031,Julia Golding
744321,39031,Julia Golding
744322,39031,Julia Golding
744834,37843,L. Ron Hubbard
745308,43386,Spike Milligan
746007,37995,Robert Louis Stevenson
