book_id,publisher_id,published_date,published_title,name_publisher
16251278,29159,,,Crimson Books
16252384,19954,,,Createspace Independent Publishing Platform
16253820,19954,,,Createspace Independent Publishing Platform
16254389,19907,,,Xlibris
16254443,19954,,,Createspace Independent Publishing Platform
16255224,22935,,,Pegasus Books
16255632,21042,,,Dark Horse Books
16256798,30680,,,Bard Press (TX)
16268895,29035,,,Editions ASAP
16268982,24263,,,منشورات مدونة نينار
16275057,19651,,,Thomas Nelson
16275084,19651,,,Thomas Nelson
16275085,19651,,,Thomas Nelson
16275210,20728,,,Electric Monkey
16277248,21042,,,Dark Horse Books
16277251,24321,,,Dark Horse Originals
16277353,22108,,,Self-published
16278318,30406,,,Crown Publishing
16279856,20152,,,Delacorte Books for Young Readers
16280607,19930,,,Simon & Schuster
16280717,20059,,,D.A.B. Publishing
16280863,20327,,,Basic Books
16281004,21062,,,Kensington -Teen
16281055,20363,,,AmazonEncore
16281720,19798,,,Walker Books
16281835,27288,,,Anthonyann Books
16281905,21731,,,Gemma James
16282066,29811,,,Kiss Me Publications
16282176,19911,,,Trafford Publishing
16282197,23556,,,TRAFFORD publishing
16282214,22230,,,Trafford
16282347,21174,,,Destino
16282563,22569,,,Katie Ashley Productions
16282614,21099,,,Simon Spotlight
16282616,23639,,,Simon & Shuster Books  for Young Readers
16282824,29194,,,C. Greenwood
16283340,26507,,,Heyne fliegt
16283548,19898,,,HarperOne
16284959,20104,,,Verso
16285850,22319,,,Sister Cat Publishing
16286376,26281,,,Black Girl Dangerous Press
16287020,22393,,,Wiley-Blackwell
16288155,19997,,,Amazon Digital Services
16289369,19811,,,iUniverse
16290044,20919,,,Skyscape
16290291,19954,,,Createspace Independent Publishing Platform
16291480,21468,,,دار ليلى ودايموند بوك
16291969,27312,,,University Press of New England
16297978,27625,,,Gestalten
16299256,20164,,,Amazon Publishing
16299341,21463,,,Putnam Adult
16299700,19668,,,CreateSpace Independent Publishing Platform
16299991,21537,,,Morgan Rice
16300325,30442,,,Crimson Moon
16300547,27814,,,Penny Greenhorn
16300601,29169,,,Riley Weber
16300729,19997,,,Amazon Digital Services
16300774,20698,,,Gagas Media
16300950,21476,,,Ίκαρος
16301205,22353,,,The New Romantics4; 1 edition
16301336,20081,,,Disney Hyperion
16303287,19786,,,Margaret K. McElderry Books
16304482,21631,,,Claire Contreras
16307045,19668,,,CreateSpace Independent Publishing Platform
16309962,26912,,,Pamela Ann Books
16310114,25596,,,Аксаков
16316508,20128,,,Smashwords
16373837,24060,,,الشبكة العربية للأبحاث والنشر
16381931,23375,,,იბისი
16401102,20427,,,Bandit Publishing
16406114,22890,,,Fantastic Fiction Publishing
16411948,25505,,,كلمة
16429619,21385,,,Henry Holt
16431540,23809,,,Beyond Words/Simon Pulse
16441081,26997,,,VADİ YAYINLARI
16443661,22474,,,Kindle Direct Publishing
16457402,20854,,,Le Livre de Poche
16457571,27437,,,J'ai lu
16457581,28912,,,Versátil
16457950,19997,,,Amazon Digital Services
16466436,19668,,,CreateSpace Independent Publishing Platform
16472551,23331,,,Cappelen
16489807,25286,,,Self Published on AO3
16514719,19842,,,Createspace
16520900,19942,,,Divinity Press
16559545,24486,,,Bloomsbury Paperbacks
16565828,25956,,,KADOKAWA / Fujimi Shobo
16593375,19911,,,Trafford Publishing
16605795,22280,,,Rupa
16615568,19651,,,Thomas Nelson
16629691,22378,,,Drifting Sands Press
16636589,20057,,,Editorial Planeta
16638274,21676,,,Books on Tape
16667645,21689,,,Balzer & Bray
16674653,20397,,,Plume Books
16685430,20328,,,Knopf Books for Young Readers
16687549,20392,,,Simon & Schuster Ltd
16687656,21694,,,Annick Press
16691600,29956,,,"Createspace Independent Publishing Platform (July 26, 2012)"
16700253,20733,,,Virago
16700289,19794,,,Random House Books for Young Readers
16700474,24412,,,Headline Publishing Group
16700511,22630,,,Castle Library Publishing
16702153,21731,,,Gemma James
16703873,21366,,,Orion Publishing Group
16718083,20050,,,Sphere
16718816,20493,,,Dial Books for Young Readers
16719643,28957,,,Walker Childrens Paperbacks
16720104,19851,,,Brilliance Audio
16751268,20193,,,World Literary Press
16762211,19795,,,CreateSpace
16843726,29775,,,Christopher Matthews Publishing
16849951,23617,,,Oakglen Press
16922991,19832,,,Tyndale House Publishers
16925847,19938,,,Headline Review
17016986,20798,,,Wildside Press
17017077,20596,,,Atheneum Books for Young Readers
17029526,20128,,,Smashwords
17032324,24748,,,AJ Brewster
17032328,21706,,,Lakehouse Press
17033173,20507,,,Warboys Publishing Ltd
17036579,22242,,,GMTA Publishing
17038015,29272,,,Impact
17038016,29272,,,Impact
17038017,29272,,,Impact
17039870,19917,,,Simon Pulse
17043706,19851,,,Brilliance Audio
17046614,21492,,,47North
17048117,22431,,,John Hunt Publishing
17054826,20555,,,Quercus
17061189,19842,,,Createspace
17061673,24237,,,Oktober Pocket
17063691,19708,,,Aladdin
17069123,27795,,,Something Shiny Press
17072247,20836,,,Dial Books
17074998,24814,,,University of Arkansas Press
17075214,20533,,,Lake Union Publishing
17078006,28603,,,Pamela Ann
17079699,24212,,,McGraw-Hill
17080254,20328,,,Knopf Books for Young Readers
17080950,19826,,,Workman Publishing Company
17081593,30199,,,Sarah Ann Walker
17084242,20393,,,Chronicle Books
17085296,19954,,,Createspace Independent Publishing Platform
17085869,26884,,,Reformation Heritage Books
17090721,20594,,,Rizzoli
17118326,20140,,,General Press
17125217,19903,,,Tate Publishing & Enterprises
17130362,23918,,,Less Than Three Press LLC
17130393,23918,,,Less Than Three Press LLC
17130549,19816,,,Princeton University Press
17131214,22240,,,Balboa Press
17131558,19842,,,Createspace
17131604,19842,,,Createspace
17131849,23820,,,Thaning & Appel
17131864,20628,,,Image Comics
17131869,20628,,,Image Comics
17133068,19890,,,"Oxford University Press, USA"
17133266,25188,,,Laura Weakley at CreateSpace
17133354,20328,,,Knopf Books for Young Readers
17137581,20759,,,Vertigo
17137623,20714,,,DC Comics
17137641,20714,,,DC Comics
17137673,20759,,,Vertigo
17140549,20711,,,Alfred A. Knopf
17140887,20421,,,Th1nk Books
17149088,20572,,,Kensington Teen
17149158,20572,,,Kensington Teen
17151915,22389,,,L.P. Swalheim; 1 edition
17152940,19954,,,Createspace Independent Publishing Platform
17153384,19954,,,Createspace Independent Publishing Platform
17154753,21003,,,S.L. Jennings
17155528,27030,,,Les Editions de l'Homme Sans Nom
17155673,19939,,,Demar Communications
17155770,28121,,,Sirene
17155995,20128,,,Smashwords
17156015,21128,,,Georgia Cates
17156406,21416,,,Cincinnatus Press
17156642,19997,,,Amazon Digital Services
17156652,19997,,,Amazon Digital Services
17157183,19931,,,Christian Baloga
17157374,30645,,,CookieLynn Publishing
17157524,19997,,,Amazon Digital Services
17157641,20128,,,Smashwords
17157681,20440,,,HarperCollins Children's Books
17158059,28680,,,Paz e Terra
17158532,29858,,,Penguin Group Australia
17158960,22274,,,Rising Sun Press Works
17159011,19719,,,Grand Central Publishing
17159189,22475,,,Jonathon Jones
17159652,28653,,,Νεφέλη
17159943,21501,,,Berkley Hardcover
17160008,24039,,,Allen Lane
17160398,24066,,,Olivia Thorne
17160913,19668,,,CreateSpace Independent Publishing Platform
17161185,22777,,,www.fanfiction.net
17162047,27122,,,El mundo
17162080,19930,,,Simon & Schuster
17162435,20867,,,EgmontUSA
17162900,21507,,,Helping Hands Press
17162950,22303,,,Danielle Singleton
17163274,25613,,,Dastan Books
17163514,20087,,,Orbit
17164129,19656,,,Harlequin
17164179,25987,,,Worldwide Library
17164393,20155,,,Simon & Schuster UK
17164401,24739,,,Simon  Schuster UK
17164521,22243,,,Brighton Publishers
17164633,21675,,,Howard Books
17165924,19765,,,HMH Books for Young Readers
17165926,20179,,,Houghton Mifflin Harcourt
17165932,19765,,,HMH Books for Young Readers
17166165,19691,,,Feiwel & Friends
17166702,30257,,,Willow Aster
17167042,30632,,,JB Salsbury
17167084,19773,,,Minotaur Books
17167166,20994,,,Bloomsbury USA Childrens
17167230,20546,,,Arena
17169024,20392,,,Simon & Schuster Ltd
17177607,21100,,,Harvest House Publishers
17177675,21100,,,Harvest House Publishers
17179036,19842,,,Createspace
17179167,19954,,,Createspace Independent Publishing Platform
17181677,20491,,,Travis Luedke
17181721,20266,,,Lamplighter Publishing
17181855,24896,,,Copper Country Press LLC
17181891,19661,,,Pocket Star
17181905,20893,,,Laree Bailey Press
17182049,21302,,,Cassia Leo
17182126,19745,,,Delacorte Press
17182499,19803,,,"Little, Brown and Company"
17182661,27618,,,صفحات للدراسات و النشر
17183049,25339,,,HarperCollins India
17183333,27719,,,Karuna Prokashani
17183361,20318,,,Harper Collins Publishers
17183385,20318,,,Harper Collins Publishers
17183416,21350,,,Atom
17184353,20128,,,Smashwords
17185496,27953,,,Dial/Penguin
17185511,24781,,,J.L. Mac Books
17185540,22031,,,Siren Publishing
17185584,23716,,,"Siren-Bookstrand, Inc."
17185633,27003,,,Emma Grayson
17185680,26249,,,eKensington
17185682,26249,,,eKensington
17185936,26038,,,دار دوّن
17185984,25073,,,Red Iris Books
17186280,22496,,,Assírio & Alvim
17186369,19668,,,CreateSpace Independent Publishing Platform
17187692,21016,,,De Boekerij
17187773,19954,,,Createspace Independent Publishing Platform
17188067,20128,,,Smashwords
17189707,24607,,,Bonnier Pocket
17189948,25274,,,Paul Carter
17190935,19917,,,Simon Pulse
17191029,24346,,,دار الفارابي - بيروت
17191603,29278,,,Green Okapi Press
17192373,19675,,,Doubleday
17193158,22263,,,Cheeky Bugger Publications
17193176,22263,,,Cheeky Bugger Publications
17193192,22263,,,Cheeky Bugger Publications
17193828,25039,,,Sel Yayıncılık
17194490,20336,,,Dreamspinner Press
17194517,29085,,,Aperture
17195164,25943,,,Hatje Cantz
17195830,19850,,,HarperTeen
17195831,19663,,,HarperCollins
17199504,20472,,,Bloomsbury USA
17199775,24372,,,"Amazon Digital Services, Inc"
17200654,19668,,,CreateSpace Independent Publishing Platform
17200687,29855,,,Jay Crownover Books
17201095,21719,,,Kristen Pro Publishing
17201104,21719,,,Kristen Pro Publishing
17201111,24428,,,Ampersand Publishing
17201284,21699,,,আনন্দ পাবলিশার্স
17201293,24704,,,আনন্দ পাবলিশার্স প্রাইভেট লিমিটেড
17201349,23511,,,Boekerij
17202452,30275,,,Monica Murphy
17202672,22306,,,Wilder Publications Inc.
17202780,24609,,,Airicka Pheonix
17203770,28352,,,amazon.com
17203883,29574,,,McRites Press
17204058,20128,,,Smashwords
17204350,21823,,,Snow Queen Publishing
17204568,20452,,,Montlake Romance
17204850,23356,,,Carina Press
17204860,19731,,,William Morrow Paperbacks
17204984,21131,,,HarperCollins Australia
17205421,19663,,,HarperCollins
17206085,22396,,,Pigeon Books
17206123,26471,,,Word Circus
17206278,20128,,,Smashwords
17206996,19842,,,Createspace
17208265,19842,,,Createspace
17208764,25173,,,Venessa Kimball
17209607,21419,,,"Entangled Publishing, LLC (Bliss)"
17210533,19943,,,BBD Press Inc.
17210598,19781,,,Penguin
17210807,22245,,,Social Nerdia
17211366,23733,,,adult-fanfiction.org
17211803,19718,,,Ace
17212231,19675,,,Doubleday
17212424,20698,,,Gagas Media
17212769,26568,,,Baltos lankos
17212895,28624,,,მერანი
17213054,20336,,,Dreamspinner Press
17213837,20440,,,HarperCollins Children's Books
17213964,24861,,,Synergebooks.com
17213973,24861,,,Synergebooks.com
17214302,24922,,,Groundwood Books
17214485,19969,,,BookBa
17216773,29422,,,"Machaon, Азбука-Аттикус"
17221418,26310,,,Saint Benedict Press
17221425,20204,,,"Samhain Publishing, Ltd."
17222083,20571,,,Penguin Metro Reads
17224751,22351,,,J.C. Valentine
17225311,19775,,,Ecco
17226000,20986,,,Brookehaven Publishing
17226437,24861,,,Synergebooks.com
17226501,29348,,,Maegan Lynn Moores
17227209,19813,,,Philomel
17227353,21331,,,Mondadori
17227474,20567,,,Entangled Publishing (Brazen)
17227639,28173,,,"Siren Publishing, Inc."
17227745,22914,,,Outlaw Studios
17228280,19858,,,Point
17228839,28994,,,Фолио
17228896,21567,,,Школа
17229437,20128,,,Smashwords
17229636,23581,,,Harvey Berrick Publishing
17229930,20611,,,دار بلومزبري - مؤسسة قطر للنشر
17230517,24406,,,Guerrilla Wordfare
17230551,20128,,,Smashwords
17230847,20978,,,Destiny to Write Publlications
17230880,24703,,,Penguin Australia
17231232,26932,,,Bertrand
17231976,20893,,,Laree Bailey Press
17232261,19664,,,Ballantine Books
17232332,19997,,,Amazon Digital Services
17233800,20605,,,Harlequin Teen
17234151,21829,,,Einaudi
17234247,26436,,,دار الربيع العربي للنشر والإعلان
17234296,22569,,,Katie Ashley Productions
17234658,19672,,,Harper Teen
17234659,19672,,,Harper Teen
17234935,20594,,,Rizzoli
17235026,20087,,,Orbit
17235347,20855,,,Putnam Juvenile
17235448,20921,,,Dial
17236366,19663,,,HarperCollins
17236613,29873,,,"Crush Publishing, Inc"
17237214,20328,,,Knopf Books for Young Readers
17237260,25735,,,Георги Бакалов
17237440,22248,,,Greybeard Publishing
17237477,30057,,,Hunton Agius Publishing
17237713,20688,,,Bloomsbury Publishing
17238107,22340,,,Sang-e-Meel Publications
17238125,22248,,,Greybeard Publishing
17238370,20763,,,Giunti
17238573,24765,,,Flying Horse Books
17239167,26118,,,"Escape Publishing - Harlequin Enterprises, Australia Pty Ltd"
17239876,19718,,,Ace
17244558,20106,,,Scholastic Press
17244702,23120,,,Susan Rodgers
17249189,21261,,,Ramsey Press
17250975,22701,,,ALFAGUARA
17250984,19955,,,Amazon
17251103,20244,,,Marvel
17251114,20244,,,Marvel
17251444,20992,,,Harlequin MIRA
17251556,26001,,,Asymmetrical Press
17251814,22628,,,Blanvalet
17252074,21440,,,Coronet
17252101,21247,,,Moonstruck Media
17252615,19997,,,Amazon Digital Services
17252770,25944,,,Pergaminho
17252895,22336,,,Immortal Ink Publishing
17252914,26446,,,Red Hot Reads Publishing
17252954,22544,,,William Heinemann
17253180,21252,,,Tyndale
17253247,20129,,,Gramedia Pustaka Utama
17253356,28245,,,Riya Publications
17254035,19682,,,William Morrow
17254348,22310,,,CreateSpace Independent Publishing
17254466,21251,,,Entangled Publishing
17254682,26574,,,مكتبة الآداب
17255265,20913,,,Forever
17255435,19795,,,CreateSpace
17255531,23613,,,Goldmann
17255662,19955,,,Amazon
17256087,19699,,,Macmillan Children's Books
17256217,21531,,,Valknut Press
17256423,24873,,,E.L. Publishing
17257015,27025,,,Red Tree House Publishing
17257133,24587,,,Czarne
17257862,25362,,,Axplock
17257987,29325,,,T.C. Kültür Bakanlığı
17257993,19783,,,Kristen Ashley
17258293,21981,,,MLR Press
17258795,20963,,,Flip City Media Inc.
17259227,30318,,,Center One Books
17259389,22251,,,Linda Hansen
17259417,22251,,,Linda Hansen
17259605,20073,,,Platinum Press
17259690,29856,,,Nora Sakavic
17260056,28764,,,Telemachus
17261114,22269,,,دار الوراق للنشر الإليكتروني
17261129,20065,,,"Farrar, Straus and Giroux (BYR)"
17261185,19691,,,Feiwel & Friends
17261194,20315,,,First Second
17261414,22291,,,Amazon Media EU S.à r.l.
17261462,19664,,,Ballantine Books
17261811,20071,,,Flux
17262100,19801,,,Knopf
17262102,19801,,,Knopf
17262126,20822,,,Crown
17262127,19861,,,Broadway Books
17262155,20590,,,Knopf Canada
17262159,19745,,,Delacorte Press
17262187,20822,,,Crown
17262197,19801,,,Knopf
17262203,20284,,,Nan A. Talese
17262236,20081,,,Disney Hyperion
17262366,19675,,,Doubleday
17262577,29441,,,National Geographic Children's Books
17262735,26424,,,Soho Teen
17263383,25369,,,Liesma
17264193,21699,,,আনন্দ পাবলিশার্স
17264459,21934,,,William Morrow & Company
17265176,21916,,,Urban Books
17265216,21190,,,"Scholastic, Inc."
17265217,20106,,,Scholastic Press
17268107,24805,,,K. S. Haigwood
17268689,25614,,,Aaron B. Powell
17268741,19781,,,Penguin
17268898,24817,,,دار القلم - دمشق
17269359,21006,,,jimmy patterson
17270349,19842,,,Createspace
17272496,21026,,,Hodder & Stoughton
17274667,29865,,,Future Corp.
17277755,24296,,,TopatoCo
17277814,20244,,,Marvel
17277854,23654,,,Archive of Our Own
17278153,28180,,,Theresa Marguerite Hewitt
17278226,25821,,,Blackstone Audio
17278396,19743,,,Macmillan
17279448,23330,,,دار المحرر الأدبي
17279452,25354,,,সাহিত্য প্রকাশ
17279511,21353,,,Harlequin HQN
17280880,19842,,,Createspace
17281156,25602,,,Ayrıntı Yayınları
17281226,20638,,,المؤسسة العربية الحديثة
17281230,20638,,,المؤسسة العربية الحديثة
17281362,20071,,,Flux
17281601,20144,,,Emily Snow Books
17282769,19737,,,Katherine Tegen Books
17282934,20974,,,Gallimard Jeunesse
17282940,24250,,,Kate Kasten
17283469,22304,,,Double Dragon Press
17283481,20277,,,Entropy Press
17283555,19842,,,Createspace
17283570,19921,,,Random House Australia
17284141,24378,,,V.B.Z.
17284737,27869,,,HNI Books
17284746,27869,,,HNI Books
17284874,20913,,,Forever
17285330,19672,,,Harper Teen
17285643,24762,,,Alma Katsu
17285883,19833,,,Voyager
17285983,20971,,,Anna Henson
17285989,25618,,,Pink Cashmere Publishing Company
17286033,20623,,,Pan MacMillan
17286683,20472,,,Bloomsbury USA
17286692,20472,,,Bloomsbury USA
17286694,20120,,,St. Martin's Press
17286714,20509,,,Thomas Dunne Books
17286729,19709,,,St. Martin's Griffin
17286747,20120,,,St. Martin's Press
17286807,19706,,,Walker Childrens
17286817,19706,,,Walker Childrens
17286818,19706,,,Walker Childrens
17286844,19773,,,Minotaur Books
17286863,20684,,,Henry Holt and Co.
17286958,20684,,,Henry Holt and Co.
17287009,20120,,,St. Martin's Press
17287021,20472,,,Bloomsbury USA
17287069,20925,,,Drawn and Quarterly
17287242,19797,,,"Little, Brown Books for Young Readers"
17287259,29985,,,I. M. Nobody
17287481,26996,,,"Maktaba e Khayal, Lahore"
17287541,28696,,,Splitter
17287926,19733,,,StoneHouse Ink
17288137,19842,,,Createspace
17288352,28398,,,Flickimp Publishing
17288645,24236,,,Crown Archetype
17288674,21780,,,Golden/Disney
17288675,19909,,,Bantam Press
17288762,19756,,,Multnomah
17289061,20675,,,Prometheus
17289226,20717,,,Marvel Comics
17289431,19954,,,Createspace Independent Publishing Platform
17289560,21024,,,دار اكتب للنشر والتوزيع
